CODEX_ID,X_centroid,Y_centroid,Sample,leiden_R,phenotype
CODEX_2787-1,4738.867089,886.1075949,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2788-1,4911.329268,888.6463415,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2789-1,5877.996454,890.322695,D10_batch_2_Sample,6,Non-immune cells
CODEX_2790-1,364.4555556,889.5031746,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2791-1,4375.56,888.28,D10_batch_2_Sample,7,Tumor cells
CODEX_2792-1,4506.37234,892.0744681,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2793-1,6176.453488,889.2906977,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2794-1,1720.722222,891.462963,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2795-1,2639.310811,892.8459459,D10_batch_2_Sample,6,Non-immune cells
CODEX_2796-1,3487.396226,896.4716981,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2797-1,4232.241935,892.4032258,D10_batch_2_Sample,7,Tumor cells
CODEX_2798-1,4318.149485,892.1701031,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2799-1,4352.9,892.5769231,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2800-1,4554.240458,892.2709924,D10_batch_2_Sample,7,Tumor cells
CODEX_2801-1,4801.681818,893.7231405,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2802-1,5451.650685,893.0114155,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2803-1,6400.1,893.7,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_2804-1,2762.87,893.63,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2805-1,3407.09633,893.8853211,D10_batch_2_Sample,6,Tumor cells
CODEX_2806-1,4125.413793,895.5862069,D10_batch_2_Sample,7,Tumor cells
CODEX_2807-1,5494.321138,895.597561,D10_batch_2_Sample,5,Endomucin
CODEX_2808-1,3096.624031,897.2131783,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2809-1,3681.193069,894.9158416,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2810-1,3995.367925,896.745283,D10_batch_2_Sample,"1-2-3,2",CD11b+Ly6C+ myeloid cells
CODEX_2811-1,926.7985075,896.9079602,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2812-1,4212.482906,896.5512821,D10_batch_2_Sample,7,Tumor cells
CODEX_2813-1,4442.772727,898.1136364,D10_batch_2_Sample,7,Tumor cells
CODEX_2814-1,6097.843066,898.9379562,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2815-1,2091.453846,897.7,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2816-1,2836.911028,898.8984962,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2817-1,3246.891304,903.2608696,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2818-1,3366.695349,899.6813953,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_2819-1,4591.405882,899.5,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2820-1,5047.46679,900.5590406,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2821-1,6272.228814,901.6864407,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2822-1,2335.431298,902.6068702,D10_batch_2_Sample,6,Non-immune cells
CODEX_2823-1,4469.272277,903.5693069,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2824-1,6376.354015,900.9671533,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2825-1,2542.302817,904.1056338,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2826-1,3905.872549,904.127451,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2827-1,4276.815789,901.4649123,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2828-1,4525.078125,907.875,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2829-1,4658.006494,903.0714286,D10_batch_2_Sample,"1-2-3,2",CD11b+ myeloid cells
CODEX_2830-1,4689.883784,906.7162162,D10_batch_2_Sample,7,Ph2AX-PD1+CD8+ T cells
CODEX_2831-1,4826.477273,901.9318182,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2832-1,2411.892857,906.9642857,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2833-1,3578.838983,906.2627119,D10_batch_2_Sample,5,Hepatocyte
CODEX_2834-1,4300.666667,907.2666667,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2835-1,6350.103306,905.6570248,D10_batch_2_Sample,6,Tumor cells
CODEX_2836-1,340.3837209,908.0891473,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2837-1,1345.1313,909.7148541,D10_batch_2_Sample,6,Endomucin
CODEX_2838-1,1664.234177,907.7278481,D10_batch_2_Sample,6,Tumor cells
CODEX_2839-1,3949.309524,909.2142857,D10_batch_2_Sample,"1-2-3,1",Myeloid Lineage
CODEX_2840-1,4105.507194,908.3561151,D10_batch_2_Sample,"1-2-3,1",CD11b+ myeloid cells
CODEX_2841-1,4152.995868,907.4256198,D10_batch_2_Sample,7,Tumor cells
CODEX_2842-1,4182.483051,908.2118644,D10_batch_2_Sample,7,Tumor cells
CODEX_2843-1,4233.647826,909.8043478,D10_batch_2_Sample,7,Tumor cells
CODEX_2844-1,4369.693548,907.7258065,D10_batch_2_Sample,7,Tumor cells
CODEX_2845-1,5573.194737,909.1947368,D10_batch_2_Sample,6,Tumor cells
CODEX_2846-1,820.7307692,910.7153846,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2847-1,2080.64433,910.7268041,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2848-1,2660.936364,910.5363636,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2849-1,4399.648936,911.393617,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2850-1,4420.631148,908.8606557,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2851-1,5352.917021,910.9765957,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2852-1,479.8,909.2,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2853-1,1257.848066,912.9640884,D10_batch_2_Sample,6,Tumor cells
CODEX_2854-1,2272.159864,913.0714286,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2855-1,4501.510989,912.8736264,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2856-1,4555.207071,913.3888889,D10_batch_2_Sample,7,Tumor cells
CODEX_2857-1,2500.67094,914.7564103,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2858-1,3035.189655,913.2494253,D10_batch_2_Sample,6,Tumor cells
CODEX_2859-1,4982.633333,913.9888889,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2860-1,460.6683168,915.539604,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2861-1,1104.48995,916.1180905,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2862-1,1843.685185,917.0185185,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2863-1,1940.601695,917.3305085,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2864-1,3157.566667,915.2555556,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2865-1,4258.65534,916.8883495,D10_batch_2_Sample,7,Tumor cells
CODEX_2866-1,4327.795547,918.5242915,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2867-1,113.4795918,919.122449,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2868-1,1465.707207,917.9504505,D10_batch_2_Sample,6,Tumor cells
CODEX_2869-1,2370.192308,917.7307692,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2870-1,2949.783237,919.1358382,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2871-1,3195.848485,917.1363636,D10_batch_2_Sample,6,Endomucin
CODEX_2872-1,3734.727273,918.8636364,D10_batch_2_Sample,6,Non-immune cells
CODEX_2873-1,4454.953333,918.3666667,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2874-1,13.58552632,922.3223684,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2875-1,765.94,921.1666667,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2876-1,3992.690955,919.1532663,D10_batch_2_Sample,7,CD11b+Ly6C+ myeloid cells
CODEX_2877-1,4019.987179,920.0213675,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2878-1,4617.169856,917.6196172,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2879-1,6000.87193,919.1877193,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_2880-1,1299.328125,922.5,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2881-1,2137.981481,921.7345679,D10_batch_2_Sample,6,Tumor cells
CODEX_2882-1,2787.818182,922.6363636,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2883-1,3326.1,922.96,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2884-1,4127.309524,921.3095238,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2885-1,4669.094595,922.3378378,D10_batch_2_Sample,"1-2-3,2",CD11b+ myeloid cells
CODEX_2886-1,6196.705479,921.8835616,D10_batch_2_Sample,6,Non-immune cells
CODEX_2887-1,971.6555556,924.8555556,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2888-1,1126.27907,924.1162791,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2889-1,1530.488636,921.1704545,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2890-1,1602.031915,923.606383,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2891-1,2553.286667,922.9,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2892-1,3302.716216,924.3918919,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2893-1,4069.802326,925.3255814,D10_batch_2_Sample,7,Tumor cells
CODEX_2894-1,4214.273913,923.9086957,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2895-1,4296.34,925.2733333,D10_batch_2_Sample,7,Tumor cells
CODEX_2896-1,6089.329932,923.6292517,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_2897-1,1185.018519,925.862963,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2898-1,1892.847826,925.9565217,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2899-1,3524.388889,926.4555556,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2900-1,4377.86,926.98,D10_batch_2_Sample,7,Tumor cells
CODEX_2901-1,4469.3,924.8333333,D10_batch_2_Sample,7,Tumor cells
CODEX_2902-1,4520.679104,926.4253731,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2903-1,5921.160714,925.6428571,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2904-1,914.3181818,929.1060606,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2905-1,4170.158537,927.3292683,D10_batch_2_Sample,7,Tumor cells
CODEX_2906-1,4705.153846,927.6923077,D10_batch_2_Sample,"1-2-3,1",CD11b+ myeloid cells
CODEX_2907-1,5120.961538,928.5961538,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2908-1,63.97269303,931.460452,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2909-1,160.6140143,929.8491686,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2910-1,1999.744019,930.0023923,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_2911-1,2035.5,931.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2912-1,2575.322086,929.8865031,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2913-1,3099.224138,929.5,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2914-1,1379.085859,932.7626263,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2915-1,1667.590909,930.9415584,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2916-1,1706.609091,937.4527273,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2917-1,2253.043478,931.0869565,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2918-1,4497.376712,930.9383562,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2919-1,629.377551,935.1122449,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2920-1,4238.991228,933.0614035,D10_batch_2_Sample,7,Tumor cells
CODEX_2921-1,4402.395522,933.6044776,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2922-1,4586.921053,935.6578947,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2923-1,4631.084615,935.2384615,D10_batch_2_Sample,7,Ph2AX-PD1+CD8+ T cells
CODEX_2924-1,512.387931,935.2672414,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2925-1,865.459707,936.2069597,D10_batch_2_Sample,6,Tumor cells
CODEX_2926-1,3423.5,936.5,D10_batch_2_Sample,5,Hepatocyte
CODEX_2927-1,4091.568702,937.4770992,D10_batch_2_Sample,7,Tumor cells
CODEX_2928-1,4437.023077,938.2846154,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2929-1,1332.557692,937.9807692,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2930-1,3573.190141,938.3450704,D10_batch_2_Sample,6,Non-immune cells
CODEX_2931-1,4127.342105,936.745614,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2932-1,4198.5,940.7178218,D10_batch_2_Sample,7,Tumor cells
CODEX_2933-1,4266.729508,939.5491803,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2934-1,4549.485507,938.6835749,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2935-1,4889.599476,939.0549738,D10_batch_2_Sample,6,Tumor cells
CODEX_2936-1,679.233945,941.0688073,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2937-1,2432.547059,939.9352941,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2938-1,2467.333333,939.7708333,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2939-1,4663.325,940.8,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2940-1,4684.653846,932.7115385,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_2941-1,4812.442584,940.4425837,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2942-1,6357.388889,940.5333333,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2943-1,443.9782609,943.1666667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2944-1,608.8863636,941.5454545,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2945-1,2312.166667,943.0277778,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2946-1,4014.443662,940.9225352,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2947-1,4284.475309,941.7345679,D10_batch_2_Sample,7,Tumor cells
CODEX_2948-1,4456.026882,942.3924731,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2949-1,5223.575758,943.6818182,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2950-1,5615.333333,945.462963,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2951-1,5869.159218,942.2318436,D10_batch_2_Sample,6,Non-immune cells
CODEX_2952-1,6165.261905,941.8571429,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_2953-1,6332.546875,943.15625,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2954-1,383.8458445,941.3310992,D10_batch_2_Sample,"1-2-3,2",Endomucin
CODEX_2955-1,2819.240157,943.0905512,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_2956-1,3954.595238,944.8809524,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_2957-1,3984.677419,944.1774194,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2958-1,320.1230032,946.2699681,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2959-1,1464.476834,946.6776062,D10_batch_2_Sample,6,Tumor cells
CODEX_2960-1,2211.309917,947.4090909,D10_batch_2_Sample,6,Tumor cells
CODEX_2961-1,2958.22093,945.8953488,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2962-1,3729.324121,944.339196,D10_batch_2_Sample,6,Tumor cells
CODEX_2963-1,4779.978261,946.0304348,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2964-1,5796.631148,946.4672131,D10_batch_2_Sample,6,Tumor cells
CODEX_2965-1,2996.727273,947.7727273,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2966-1,4358.9,950.7545455,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2967-1,4382.572727,949.4818182,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2968-1,4840.913793,948.0402299,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2969-1,5706.196275,947.0100287,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2970-1,2268.5,951.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2971-1,3471.212644,949.6724138,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2972-1,3910.835664,951.7867133,D10_batch_2_Sample,5,Tumor cells
CODEX_2973-1,4616.95977,949.1206897,D10_batch_2_Sample,7,CD11b+Ly6C+ myeloid cells
CODEX_2974-1,4914.861446,951.126506,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2975-1,5191.261905,951.3968254,D10_batch_2_Sample,6,Tumor cells
CODEX_2976-1,4062.777457,951.632948,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_2977-1,4743.386364,952.2045455,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2978-1,2119.452381,954.5816327,D10_batch_2_Sample,6,Hepatocyte
CODEX_2979-1,3143.51676,955.2597765,D10_batch_2_Sample,6,Non-immune cells
CODEX_2980-1,4220.68705,953.3920863,D10_batch_2_Sample,7,Tumor cells
CODEX_2981-1,4571.608108,953.6081081,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_2982-1,274.3703704,957.0833333,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2983-1,768.4574468,956.393617,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2984-1,1416.535088,956.6052632,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2985-1,1959.531746,957.5793651,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_2986-1,2030.708333,956.1666667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2987-1,3216.362069,956.5344828,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2988-1,4423.883648,957.1037736,D10_batch_2_Sample,7,Tumor cells
CODEX_2989-1,4475.857143,956.9761905,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_2990-1,4518.23913,959.0217391,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_2991-1,6289.865854,961.7195122,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2992-1,1555.573171,958.7276423,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_2993-1,2159.976636,958.5934579,D10_batch_2_Sample,6,Tumor cells
CODEX_2994-1,3169.5,959.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2995-1,4246.204698,957.1979866,D10_batch_2_Sample,7,Tumor cells
CODEX_2996-1,5468.055556,958.9671202,D10_batch_2_Sample,6,Tumor cells
CODEX_2997-1,5551.951613,957.266129,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_2998-1,6317.109756,958.304878,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_2999-1,2060.648148,960.5,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3000-1,2289.166667,960.9,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3001-1,3026.542105,959.9736842,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3002-1,4122.538462,961.1923077,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3003-1,4270.008772,958.0964912,D10_batch_2_Sample,7,Tumor cells
CODEX_3004-1,4397.91573,962.1404494,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3005-1,4535.753012,958.9578313,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3006-1,5283.149123,960.8333333,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3007-1,354.0555556,961.9979424,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3008-1,477.3571429,963.1530612,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3009-1,1761.792035,963.7389381,D10_batch_2_Sample,5,Hepatocyte
CODEX_3010-1,1873.469697,964.474026,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3011-1,4195.756198,960.268595,D10_batch_2_Sample,7,Tumor cells
CODEX_3012-1,4455.817647,963.2058824,D10_batch_2_Sample,7,Tumor cells
CODEX_3013-1,6186.329268,962.9634146,D10_batch_2_Sample,5,Tumor cells
CODEX_3014-1,435.5833333,964.8425926,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3015-1,1072.056818,964.3863636,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3016-1,3975.188172,962.9516129,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3017-1,5160.806748,964.6104294,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3018-1,6.33908046,964.3390805,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3019-1,1211.964789,964.7253521,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3020-1,3615.634021,966.6443299,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3021-1,4494.9,967.88,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3022-1,4660.311321,967.1037736,D10_batch_2_Sample,"1-2-3,1",PD1-CD4+ T cells
CODEX_3023-1,176.9924623,968.2788945,D10_batch_2_Sample,5,Hepatocyte
CODEX_3024-1,1981.740506,969.1329114,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3025-1,2202.88961,968.9415584,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3026-1,2236.586022,971.1236559,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3027-1,3634.827273,969.7363636,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3028-1,4582.545455,967.8787879,D10_batch_2_Sample,7,Tumor cells
CODEX_3029-1,4904.447368,970.5789474,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3030-1,1479.404762,971.8095238,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3031-1,1685.441176,970.6470588,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3032-1,2410.409677,972.5516129,D10_batch_2_Sample,6,Non-immune cells
CODEX_3033-1,2665.633929,972.375,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3034-1,3256.25,972.0,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3035-1,3547.036765,973.9558824,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3036-1,4176.337321,972.777512,D10_batch_2_Sample,7,Tumor cells
CODEX_3037-1,4378.516,971.172,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3038-1,4227.123188,975.2681159,D10_batch_2_Sample,7,Tumor cells
CODEX_3039-1,4280.770833,975.0625,D10_batch_2_Sample,7,Tumor cells
CODEX_3040-1,4355.975113,977.9027149,D10_batch_2_Sample,7,Tumor cells
CODEX_3041-1,5618.734043,974.3510638,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3042-1,105.0822306,975.3809074,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3043-1,4152.844828,978.0172414,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3044-1,4470.8125,974.8333333,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3045-1,4758.842246,975.868984,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3046-1,6338.448718,977.5769231,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3047-1,732.2894737,978.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3048-1,4536.165236,988.1824034,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3049-1,4556.648148,981.1419753,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3050-1,1899.278626,980.2862595,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3051-1,3784.214286,981.5649351,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3052-1,3888.441748,981.0825243,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3053-1,4084.768908,980.9705882,D10_batch_2_Sample,5,pH2AX+PD1+CD8+ T cells
CODEX_3054-1,4247.550847,980.5,D10_batch_2_Sample,7,Tumor cells
CODEX_3055-1,4439.065517,979.1068966,D10_batch_2_Sample,7,Tumor cells
CODEX_3056-1,1318.758706,981.2263682,D10_batch_2_Sample,5,Endomucin
CODEX_3057-1,1717.80131,982.0764192,D10_batch_2_Sample,6,Non-immune cells
CODEX_3058-1,2271.386364,983.8409091,D10_batch_2_Sample,6,Tumor cells
CODEX_3059-1,2810.192308,982.9871795,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3060-1,213.5746269,985.9029851,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3061-1,2907.808411,983.9579439,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3062-1,3087.812169,984.4365079,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3063-1,4133.833333,985.8478261,D10_batch_2_Sample,7,Tumor cells
CODEX_3064-1,4668.133803,984.528169,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3065-1,5511.5,983.7444444,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3066-1,6321.7,984.2538462,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3067-1,3947.766667,987.2333333,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3068-1,1637.445946,988.3378378,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3069-1,3317.2,988.7428571,D10_batch_2_Sample,6,Tumor cells
CODEX_3070-1,4263.269231,987.5,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3071-1,5269.487879,988.6212121,D10_batch_2_Sample,6,Tumor cells
CODEX_3072-1,5560.557554,988.1546763,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3073-1,6247.670732,989.3292683,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
