CODEX_ID,DAPI-01,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample
CODEX_2134,25690.6189,1634.573171,699.304878,328,21.29051314,19.83516725,0.363373735,0.956268222,0.82,0.405407256,D10_batch_2_Sample
CODEX_2135,31856.95896,2153.69403,698.8283582,268,20.57375032,16.7743377,0.579000518,0.930555556,0.744444444,0.411245952,D10_batch_2_Sample
CODEX_2136,25822.11699,3971.089744,702.0128205,624,35.53683474,23.90101032,0.740033474,0.846675712,0.609375,-0.880191241,D10_batch_2_Sample
CODEX_2137,13002.02995,4067.072917,700.1979167,768,31.9265374,30.90821472,0.250547943,0.946979038,0.752941176,-0.082119359,D10_batch_2_Sample
CODEX_2138,17097.25373,4263.813433,700.1716418,536,27.12918246,25.50844292,0.340461534,0.919382504,0.736263736,1.523431383,D10_batch_2_Sample
CODEX_2139,23187.45543,4303.709302,693.9108527,516,32.09460909,22.70999011,0.706618063,0.844517185,0.620192308,1.09521171,D10_batch_2_Sample
CODEX_2140,13009.08405,4326.310345,699.2068966,464,26.26528794,23.0212444,0.481421302,0.929859719,0.805555556,0.791347784,D10_batch_2_Sample
CODEX_2141,8674.31383,5326.570922,699.4503546,564,29.32127804,24.60238794,0.544034874,0.94,0.774725275,0.45015755,D10_batch_2_Sample
CODEX_2142,19976.98052,5998.448052,697.3831169,308,20.72629267,19.0304763,0.396162466,0.965517241,0.855555556,-0.113363423,D10_batch_2_Sample
CODEX_2143,31035.01563,1339.765625,699.8515625,1024,38.74830295,33.84468309,0.486914874,0.951672862,0.792569659,-0.39775157,D10_batch_2_Sample
CODEX_2144,3500.007874,2791.602362,700.9409449,508,29.24426716,22.24590072,0.649112168,0.939001848,0.755952381,1.105884582,D10_batch_2_Sample
CODEX_2145,15052.9424,3225.698157,699.2465438,868,34.68743566,32.03844744,0.383278964,0.955947137,0.797794118,0.278624785,D10_batch_2_Sample
CODEX_2146,15210.24876,4036.915842,701.460396,808,37.20055692,27.91252156,0.661068712,0.942823804,0.759398496,-0.201995185,D10_batch_2_Sample
CODEX_2147,26007.21403,4581.291367,700.5143885,556,29.64997482,25.55413409,0.507145882,0.881141046,0.668269231,0.256723826,D10_batch_2_Sample
CODEX_2148,5960.397727,5152.954545,698.6818182,176,16.28286918,13.99145215,0.511514963,0.907216495,0.785714286,1.375233603,D10_batch_2_Sample
CODEX_2149,2255.127119,5723.144068,698.5,236,19.27715152,15.85287286,0.568958925,0.936507937,0.7375,0.318724364,D10_batch_2_Sample
CODEX_2150,17570.85233,5868.862694,699.992228,772,33.13088662,29.79568211,0.437265489,0.95308642,0.756862745,-0.265253523,D10_batch_2_Sample
CODEX_2151,13949.85938,6143.5,699.5,192,16.653328,14.87727574,0.449358517,0.905660377,0.75,-0.785398163,D10_batch_2_Sample
CODEX_2152,42146.22078,6168.37013,699.0194805,308,22.26746321,17.78481754,0.601741672,0.93902439,0.777777778,-1.416993897,D10_batch_2_Sample
CODEX_2153,35212.82335,6597.541916,700.1766467,668,42.15885988,21.29564168,0.863044146,0.918844567,0.611721612,-1.184767765,D10_batch_2_Sample
CODEX_2154,36852.40909,6661.353147,700.513986,572,28.20853776,26.18412755,0.371996501,0.925566343,0.680952381,-1.560932926,D10_batch_2_Sample
CODEX_2155,13217.37327,96.84455446,703.1415842,2020,55.93923176,46.62838074,0.552437708,0.972088547,0.784161491,-0.133614496,D10_batch_2_Sample
CODEX_2156,15209.84677,1028.521505,703.1236559,372,22.34311845,21.4269375,0.283423197,0.918518519,0.768595041,1.176009575,D10_batch_2_Sample
CODEX_2157,23207.26694,1249.945161,701.4483871,1240,44.82551213,35.30515106,0.616170381,0.959752322,0.782828283,0.325560714,D10_batch_2_Sample
CODEX_2158,33609.6553,1573.712121,702.1666667,264,19.72030788,17.28564639,0.48132831,0.910344828,0.733333333,-1.154969347,D10_batch_2_Sample
CODEX_2159,31432.19397,2078.413793,698.2068966,464,35.30001182,17.53425756,0.86791027,0.915187377,0.659090909,-0.405531297,D10_batch_2_Sample
CODEX_2160,20812.78901,2690.670213,702.7411348,564,31.93240764,22.75817525,0.70147061,0.941569282,0.801136364,-1.521461236,D10_batch_2_Sample
CODEX_2161,20267.65217,4171.804348,703.0507246,276,19.82568313,18.02490887,0.416425979,0.926174497,0.69,0.660852018,D10_batch_2_Sample
CODEX_2162,17051.39894,4237.882979,700.3297872,376,22.95741457,21.15037314,0.388882783,0.90821256,0.712121212,0.788533346,D10_batch_2_Sample
CODEX_2163,14057.24643,4371.185714,705.2428571,280,19.48711903,18.77421017,0.26800901,0.927152318,0.777777778,-0.775820791,D10_batch_2_Sample
CODEX_2164,26379.36364,6529.993506,705.3051948,616,34.38498564,23.83002513,0.720903195,0.892753623,0.658119658,0.422244948,D10_batch_2_Sample
CODEX_2165,3447.523256,216.1744186,702.4069767,172,15.37603828,14.55298778,0.322786292,0.92972973,0.767857143,0.377792963,D10_batch_2_Sample
CODEX_2166,27603.14251,1094.751208,704.615942,828,36.45186021,29.46624074,0.588687901,0.936651584,0.680921053,0.478197937,D10_batch_2_Sample
CODEX_2167,17171.76087,2227.5,703.5,184,17.00639266,14,0.567722714,0.948453608,0.71875,-0.785398163,D10_batch_2_Sample
CODEX_2168,21816.58135,3826.928571,705.2936508,504,27.00370228,24.16357632,0.44641795,0.945590994,0.807692308,-1.249553417,D10_batch_2_Sample
CODEX_2169,19215.56944,4470.851852,703.1851852,432,26.04894018,21.42249338,0.568918297,0.937093275,0.75,0.546121731,D10_batch_2_Sample
CODEX_2170,23077.78419,4539.149573,705.3717949,468,26.29467287,22.97609336,0.486298578,0.919449902,0.75,-0.64452018,D10_batch_2_Sample
CODEX_2171,18121.14596,1454.599379,704.9347826,644,32.76511255,25.34894779,0.633605051,0.933333333,0.676470588,-0.390641213,D10_batch_2_Sample
CODEX_2172,22798.27754,2470.635593,706.7711864,472,25.58001818,23.72273381,0.374088136,0.925490196,0.756410256,-1.22309299,D10_batch_2_Sample
CODEX_2173,10645.34375,2638.083333,706.6166667,480,25.81335274,23.88881045,0.378884604,0.914285714,0.710059172,1.014084282,D10_batch_2_Sample
CODEX_2174,36915.18033,3932.040984,706.4016393,244,19.21186889,16.56287957,0.506709194,0.907063197,0.75308642,-0.358663763,D10_batch_2_Sample
CODEX_2175,10423.3726,4390.673077,705.0384615,416,24.09369293,22.76786371,0.327151396,0.918322296,0.722222222,-1.153271062,D10_batch_2_Sample
CODEX_2176,13664.4867,4443.478723,705.712766,376,24.32929693,19.97957821,0.570619213,0.921568627,0.783333333,-0.572452982,D10_batch_2_Sample
CODEX_2177,18483.79063,911.725,708.825,320,21.46563863,19.18140658,0.448890885,0.91954023,0.727272727,0.026183976,D10_batch_2_Sample
CODEX_2178,23359.67391,1718.065217,708.0942029,552,28.25564284,25.03597237,0.463585626,0.945205479,0.758241758,-0.378681474,D10_batch_2_Sample
CODEX_2179,22660.06466,2259.224138,709.7586207,464,25.8428029,22.9887467,0.456816622,0.941176471,0.805555556,0.681188669,D10_batch_2_Sample
CODEX_2180,24292.44063,3103.3375,709.5,640,32.39517746,25.34028369,0.622997344,0.943952802,0.769230769,0.097344212,D10_batch_2_Sample
CODEX_2181,19920.23148,3913.240741,713.3571429,756,36.88936135,26.32992796,0.700396514,0.940298507,0.75,0.319587862,D10_batch_2_Sample
CODEX_2182,26122.30833,4598.322222,709.0111111,360,24.93396542,19.65736341,0.615192488,0.888888889,0.642857143,-0.103357247,D10_batch_2_Sample
CODEX_2183,25732.8385,6570.977876,709.880531,452,24.67958375,23.60048376,0.292467052,0.930041152,0.784722222,-0.460799953,D10_batch_2_Sample
CODEX_2184,8914.732709,360.8342939,711.889049,1388,51.45639939,34.47348412,0.742401498,0.956581668,0.816470588,-0.008124663,D10_batch_2_Sample
CODEX_2185,6917.63587,526.0652174,710.5434783,184,17.44670144,13.64269056,0.623323729,0.901960784,0.73015873,-1.091494452,D10_batch_2_Sample
CODEX_2186,19691.11364,1005.227273,709.8368984,748,33.15607701,29.06308859,0.48130371,0.932668329,0.779166667,0.854038532,D10_batch_2_Sample
CODEX_2187,36048.14631,1917.320276,709.6981567,868,39.48900802,28.27365288,0.698112665,0.94143167,0.709150327,-0.791292763,D10_batch_2_Sample
CODEX_2188,6020.471545,3268.337398,704.8739837,492,32.52136605,20.48657854,0.776642077,0.842465753,0.569444444,-0.238208809,D10_batch_2_Sample
CODEX_2189,31684.73214,3534.733766,709.6298701,616,29.25526855,26.97999482,0.38664919,0.923538231,0.733333333,-1.300711366,D10_batch_2_Sample
CODEX_2190,26203.44079,3995.570175,711.745614,456,24.49171193,24.05745531,0.187475696,0.92494929,0.791666667,1.407926674,D10_batch_2_Sample
CODEX_2191,19167.93043,4152.586957,711.9086957,460,27.06408785,21.96544518,0.584201641,0.914512922,0.737179487,-0.455737391,D10_batch_2_Sample
CODEX_2192,15348.82589,4560.053571,711.1071429,448,24.84267765,23.53199168,0.320523537,0.899598394,0.717948718,-1.091374226,D10_batch_2_Sample
CODEX_2193,11269.4949,4753.683673,708.2346939,392,23.5172681,21.41634618,0.413146199,0.937799043,0.809917355,0.3333355,D10_batch_2_Sample
CODEX_2194,6250.592857,8.185714286,712.3571429,560,35.73559165,20.57260263,0.817668437,0.952380952,0.823529412,0.028086133,D10_batch_2_Sample
CODEX_2195,4412.978632,153.4059829,712.1239316,468,25.79881537,23.25591048,0.432918077,0.962962963,0.8125,0.801029787,D10_batch_2_Sample
CODEX_2196,27217.26506,1684.740964,712.5240964,332,22.61373843,18.85310486,0.552215551,0.948571429,0.754545455,0.402430725,D10_batch_2_Sample
CODEX_2197,32080.20488,2005.758537,712.3634146,820,34.75972184,30.15332582,0.49747395,0.956826138,0.803921569,-1.318893874,D10_batch_2_Sample
CODEX_2198,25147.22778,2171.803704,712.337037,540,27.28485063,25.42219684,0.363143967,0.932642487,0.741758242,1.260750588,D10_batch_2_Sample
CODEX_2199,33370.64286,2294.18254,712.0714286,504,25.87051657,24.95596163,0.263538949,0.936802974,0.74556213,0.997165194,D10_batch_2_Sample
CODEX_2200,33159.22078,2555.980519,713.0194805,924,35.32735155,33.44415559,0.32213725,0.945752303,0.754901961,-1.324781535,D10_batch_2_Sample
CODEX_2201,30932.25379,3589.863636,711.7424242,528,27.07208617,24.99546776,0.384096381,0.942857143,0.781065089,-0.870050052,D10_batch_2_Sample
CODEX_2202,32950.35821,6258.5,714.261194,268,18.85530133,18.21220915,0.258940417,0.95035461,0.827160494,1.570796327,D10_batch_2_Sample
CODEX_2203,7626.244186,1555.337209,714.4534884,172,15.51288991,14.28638942,0.389712227,0.93989071,0.767857143,-1.422800166,D10_batch_2_Sample
CODEX_2204,12532.28797,3045.056962,715.3860759,316,20.60714113,19.70022383,0.293398778,0.943283582,0.79,-1.395548013,D10_batch_2_Sample
CODEX_2205,15909.64693,4214.289474,714.7280702,456,26.06230566,22.53544775,0.502330149,0.932515337,0.730769231,-1.06355877,D10_batch_2_Sample
CODEX_2206,14070.97647,4417.394118,714.8294118,340,22.22887139,19.88340869,0.447096458,0.936639118,0.772727273,-1.356502859,D10_batch_2_Sample
CODEX_2207,18380.36429,5546.138095,713.5666667,420,24.02738155,22.70355825,0.327348852,0.91503268,0.729166667,0.489783292,D10_batch_2_Sample
CODEX_2208,23532.96176,6643.888235,715.3470588,340,23.20703794,18.97398781,0.575791915,0.928961749,0.702479339,-0.924868274,D10_batch_2_Sample
CODEX_2209,16100.53125,1970.192308,715.3076923,416,23.89911329,22.29079902,0.360642777,0.928571429,0.787878788,0.236169663,D10_batch_2_Sample
CODEX_2210,11636.41878,2877.521097,717.242616,948,40.93469342,29.66609273,0.689046008,0.944223108,0.731481481,-0.861709543,D10_batch_2_Sample
CODEX_2211,13889.03713,3637.945545,717.490099,404,24.06361104,21.54117735,0.445711975,0.930875576,0.765151515,0.390192354,D10_batch_2_Sample
CODEX_2212,17845.60598,4354.304348,716.9347826,368,22.79583198,20.83934285,0.405323359,0.926952141,0.760330579,-0.836281251,D10_batch_2_Sample
CODEX_2213,17682.04276,4488.605263,718.2631579,304,22.43649759,17.63824626,0.618047438,0.918429003,0.767676768,1.191891486,D10_batch_2_Sample
CODEX_2214,14448.53623,4824.422705,715.8429952,828,33.61063458,31.53005586,0.346371015,0.934537246,0.761029412,-1.360156771,D10_batch_2_Sample
CODEX_2215,16259.30851,2599.606383,719.6702128,376,25.40362324,18.95938024,0.665580764,0.947103275,0.783333333,-1.093121082,D10_batch_2_Sample
CODEX_2216,18246.53777,4188.571942,720.0683453,556,31.84569125,22.67942395,0.702010931,0.912972085,0.668269231,1.098000689,D10_batch_2_Sample
CODEX_2217,12504.94848,5523.154545,719.0090909,660,30.09639943,28.15033663,0.353752633,0.94017094,0.785714286,-0.233354128,D10_batch_2_Sample
CODEX_2218,36305.06757,2422.546332,720.3687259,1036,39.1015663,33.80515239,0.502551508,0.953081877,0.801857585,0.376579358,D10_batch_2_Sample
CODEX_2219,8446.390625,3371.3125,718.8125,128,13.48643636,12.4093124,0.391606483,0.882758621,0.761904762,0.767468633,D10_batch_2_Sample
CODEX_2220,26268.13793,3491.07931,721.7551724,580,29.61583007,25.14663523,0.52824115,0.966666667,0.863095238,-1.277729848,D10_batch_2_Sample
CODEX_2221,11723.11905,3858.5,720.5,84,10.37396007,10.37396007,0,0.954545455,0.84,0.785398163,D10_batch_2_Sample
CODEX_2222,14344.51946,4307.002994,720.3083832,668,32.27693834,26.67223356,0.563148449,0.926490985,0.695833333,0.779000991,D10_batch_2_Sample
CODEX_2223,13941.41841,656.7845188,723.1527197,956,37.91166623,32.18434642,0.528505489,0.955044955,0.786184211,-1.463180355,D10_batch_2_Sample
CODEX_2224,16876.29268,3125.052846,723.1341463,492,26.03032143,24.20929078,0.367453371,0.94980695,0.788461538,1.307271667,D10_batch_2_Sample
CODEX_2225,18463.16146,4901.354167,722.7291667,384,26.1287866,18.8884256,0.690955641,0.952853598,0.8,-1.163888562,D10_batch_2_Sample
CODEX_2226,13417.86601,5413.232026,721.9248366,612,30.73028367,25.51544168,0.557312481,0.941538462,0.784615385,1.238724735,D10_batch_2_Sample
CODEX_2227,28086.19474,3819.847368,723.9105263,380,24.6422375,20.05692779,0.580970265,0.926829268,0.791666667,1.282763917,D10_batch_2_Sample
CODEX_2228,15176.26852,4577.444444,723.9444444,432,24.02652679,23.14442226,0.268476537,0.947368421,0.75,1.315345066,D10_batch_2_Sample
CODEX_2229,18693.96071,6665.171429,723.9428571,560,29.98273812,23.96542378,0.600922388,0.927152318,0.717948718,-1.109810279,D10_batch_2_Sample
CODEX_2230,14238.44814,619.8829787,725.6382979,752,33.45154427,28.91883208,0.502634255,0.933002481,0.737254902,-0.360313694,D10_batch_2_Sample
CODEX_2231,11499.57048,4051.021277,726.106383,752,34.38795426,28.18637562,0.572852603,0.935323383,0.691176471,-0.715211826,D10_batch_2_Sample
CODEX_2232,9874.128631,4085.562241,728.9149378,964,40.49633847,30.86931262,0.647254275,0.917221694,0.669444444,0.694919406,D10_batch_2_Sample
CODEX_2233,22980.88542,4156.166667,728.25,96,12.32525088,10.3268459,0.545883777,0.932038835,0.8,-1.48196727,D10_batch_2_Sample
CODEX_2234,12826.40756,4234.382353,725.3739496,476,25.9720153,23.63313282,0.414726633,0.908396947,0.708333333,0.160628911,D10_batch_2_Sample
CODEX_2235,17278.8511,4258.161765,723.6470588,544,28.97066339,24.17450197,0.551087217,0.93955095,0.804733728,-0.952672092,D10_batch_2_Sample
CODEX_2236,18150.58482,4372.357143,725.8035714,448,24.90039427,23.46786683,0.334291619,0.901408451,0.717948718,-0.467564997,D10_batch_2_Sample
CODEX_2237,34496.94886,6580.636364,728.4772727,352,24.17488793,19.03097737,0.61667109,0.933687003,0.814814815,-0.173394275,D10_batch_2_Sample
CODEX_2238,7103.75,726.2037037,727.5,216,17.17448581,16.22763312,0.327449607,0.947368421,0.84375,0,D10_batch_2_Sample
CODEX_2239,8359.855769,813.5,728.5,104,12.56368393,10.59753237,0.537121053,0.962962963,0.866666667,1.570796327,D10_batch_2_Sample
CODEX_2240,20791.74138,3942.729885,729.6494253,348,21.79895644,20.56708526,0.331402584,0.930481283,0.719008264,1.283939964,D10_batch_2_Sample
CODEX_2241,20064.74699,4335.36747,729.126506,332,21.85778365,19.69438703,0.433769297,0.924791086,0.691666667,1.556015688,D10_batch_2_Sample
CODEX_2242,14663.05952,4505.833333,729.2936508,252,19.72648881,16.43535419,0.553029516,0.943820225,0.7875,1.257663272,D10_batch_2_Sample
CODEX_2243,6861.034965,5204.136364,729.2832168,572,30.5747862,23.97653577,0.620516891,0.948590381,0.785714286,0.692355101,D10_batch_2_Sample
CODEX_2244,38084.86053,6554.942105,728.9631579,380,23.51385897,21.06111248,0.444680371,0.904761905,0.71969697,-0.518592294,D10_batch_2_Sample
CODEX_2245,15063.45417,3341.7,731,240,18.3896085,16.78438657,0.408607099,0.948616601,0.833333333,0.400380508,D10_batch_2_Sample
CODEX_2246,18048.77344,4435.828125,728.109375,512,26.740496,24.56179577,0.395364494,0.949907236,0.820512821,0.134017989,D10_batch_2_Sample
CODEX_2247,18741.54854,4639.907767,730.1990291,824,38.52187857,27.92837246,0.688748579,0.912513843,0.677631579,1.271793504,D10_batch_2_Sample
CODEX_2248,14872.97612,4695.5,729.5,712,37.82870033,24.09906041,0.770816214,0.931937173,0.6953125,-0.711549124,D10_batch_2_Sample
CODEX_2249,6510.005102,5881.642857,729.4387755,196,16.59155016,15.2291101,0.396849952,0.920187793,0.765625,0.935190075,D10_batch_2_Sample
CODEX_2250,18764.20435,6182.586957,730.9695652,460,27.64965879,21.31145131,0.63711683,0.948453608,0.804195804,-1.214761299,D10_batch_2_Sample
CODEX_2251,35920.9458,2387.688811,733.6748252,572,30.25421177,24.19358484,0.600430974,0.966216216,0.851190476,-0.41077029,D10_batch_2_Sample
CODEX_2252,3557.960616,3245.952055,737.869863,584,35.8831439,21.13969617,0.808041121,0.915360502,0.651785714,0.821807597,D10_batch_2_Sample
CODEX_2253,20945.94266,4126.793578,729.2400612,1308,49.91309442,34.78122496,0.717230813,0.875502008,0.619318182,0.925010967,D10_batch_2_Sample
CODEX_2254,18477.17699,4279.951327,729.7389381,452,30.27865102,19.60369921,0.762113918,0.900398406,0.684848485,0.426669399,D10_batch_2_Sample
CODEX_2255,16735.17969,4547.041667,732.6979167,768,32.17902545,30.72766084,0.296936635,0.937728938,0.75,1.415504403,D10_batch_2_Sample
CODEX_2256,11765.97917,6250.694444,731.4444444,288,20.85417413,17.83891471,0.517947864,0.917197452,0.727272727,-0.078842805,D10_batch_2_Sample
CODEX_2257,14421.1453,6460.07265,732.9786325,468,25.52277409,23.5132371,0.388935597,0.924901186,0.75,-1.151244983,D10_batch_2_Sample
CODEX_2258,19997.26271,1457.025424,733.9745763,472,25.97510522,23.36414763,0.436957177,0.940239044,0.702380952,0.204109071,D10_batch_2_Sample
CODEX_2259,12370.48148,1761.685185,733.9814815,108,12.21614848,11.53370484,0.329556255,0.923076923,0.75,0.58508597,D10_batch_2_Sample
CODEX_2260,26051.48214,3306.796703,734.4450549,728,31.42006861,29.62148459,0.333480945,0.957894737,0.808888889,-1.12091617,D10_batch_2_Sample
CODEX_2261,13342.40541,4110.283784,738.2837838,148,18.31526752,10.99021033,0.799957007,0.919254658,0.770833333,1.313249191,D10_batch_2_Sample
CODEX_2262,12955.62234,4615.308511,734.5425532,188,16.72290274,14.61218993,0.486315823,0.921568627,0.734375,-1.0719881,D10_batch_2_Sample
CODEX_2263,12827.64912,6053.833333,734.4298246,228,17.61491001,16.73316243,0.312422926,0.890625,0.703703704,-0.610123576,D10_batch_2_Sample
CODEX_2264,20729.29688,6630.1875,735,384,28.90488729,17.27073607,0.801867212,0.905660377,0.623376623,-0.95009353,D10_batch_2_Sample
CODEX_2265,14361.76099,1177.906593,735.5164835,1456,44.28505844,42.01160994,0.316287736,0.959789057,0.787878788,1.535016735,D10_batch_2_Sample
CODEX_2266,24701.87946,2035.857143,736.5,224,17.87256477,16.13210767,0.430441444,0.918032787,0.777777778,0,D10_batch_2_Sample
CODEX_2267,36618.90323,2087.83871,737.016129,496,25.56182551,24.89419748,0.227055446,0.918518519,0.733727811,0.813771135,D10_batch_2_Sample
CODEX_2268,29164.68158,3895.321053,732.2263158,380,29.46701634,16.84495668,0.820494345,0.887850467,0.56547619,-0.494906202,D10_batch_2_Sample
CODEX_2269,21366.79167,4989.0625,737.1041667,384,24.25383962,20.28583626,0.54812428,0.95049505,0.8,0.125195871,D10_batch_2_Sample
CODEX_2270,22959.75,5318.5,736.7947368,380,22.97003383,21.35016942,0.368874445,0.929095355,0.785123967,-1.131793482,D10_batch_2_Sample
CODEX_2271,9578.851852,5822.722222,735.7037037,432,23.66065111,23.41685658,0.143183185,0.943231441,0.75,-0.063274507,D10_batch_2_Sample
CODEX_2272,22007.91714,6210.385714,736.3857143,700,35.64123416,25.26395308,0.705368721,0.924702774,0.735294118,1.086162936,D10_batch_2_Sample
CODEX_2273,20099.61688,1123.850649,739.1493506,308,20.86102404,18.94489617,0.418649382,0.947692308,0.77,-0.785398163,D10_batch_2_Sample
CODEX_2274,20537.93011,1597.274194,737.6182796,372,23.74161539,20.07366322,0.533966923,0.946564885,0.775,0.038022217,D10_batch_2_Sample
CODEX_2275,21516.91976,2698.441935,736.7064516,2480,62.10561021,51.43679984,0.560410442,0.946203739,0.688888889,-0.877094533,D10_batch_2_Sample
CODEX_2276,31352.90241,3998.578947,737.9122807,912,36.52338456,32.01855655,0.481112112,0.947040498,0.791666667,-1.128719363,D10_batch_2_Sample
CODEX_2277,10731.69505,4180.71978,738.6098901,364,24.44130049,19.44469912,0.605865243,0.896551724,0.7,1.475768903,D10_batch_2_Sample
CODEX_2278,18256.47204,4401.458466,740.6341853,1252,42.97911976,37.44380694,0.490911838,0.948484848,0.711363636,1.210704892,D10_batch_2_Sample
CODEX_2279,16301.68952,4487.822581,737.8225806,496,26.60579254,24.10250964,0.42346576,0.930581614,0.733727811,1.044922415,D10_batch_2_Sample
CODEX_2280,5966.134921,2998.87037,739.8227513,756,34.94872076,27.69744962,0.609850034,0.946182728,0.794117647,1.440476076,D10_batch_2_Sample
CODEX_2281,19543.77296,4203.418367,740.0102041,392,23.32253051,21.86116342,0.348413406,0.901149425,0.680555556,1.080169212,D10_batch_2_Sample
CODEX_2282,9570.575,6385.233333,738.8333333,120,14.01061452,11.20656616,0.600183195,0.869565217,0.714285714,0.512601337,D10_batch_2_Sample
CODEX_2283,11473.42188,6486.59375,740.25,256,20.39303839,16.12399951,0.612252954,0.955223881,0.790123457,-0.739982014,D10_batch_2_Sample
CODEX_2284,17269.77404,975.3333333,742.0384615,624,29.55511469,27.02280908,0.404994302,0.939759036,0.742857143,-0.403050846,D10_batch_2_Sample
CODEX_2285,29616.89493,1426.949275,742.5,552,26.73031157,26.450939,0.144200623,0.929292929,0.758241758,1.570796327,D10_batch_2_Sample
CODEX_2286,28562.625,3490.088235,743.5147059,544,31.12585748,22.77756955,0.681530935,0.928327645,0.824242424,1.56848952,D10_batch_2_Sample
CODEX_2287,18616.27895,4357.110526,742.0578947,380,23.91652824,20.5903161,0.508733382,0.913461538,0.71969697,-1.124272333,D10_batch_2_Sample
CODEX_2288,10732.45395,6284.921053,742.7105263,152,14.9225985,13.13419924,0.474686453,0.938271605,0.775510204,0.627316153,D10_batch_2_Sample
CODEX_2289,22243.67196,490.5181488,745.9700544,2204,56.76112118,50.35856338,0.46138177,0.94918174,0.784900285,-1.047912992,D10_batch_2_Sample
CODEX_2290,23879.5625,2146.772727,745.1590909,352,24.17862335,18.93479348,0.621869058,0.926315789,0.666666667,1.017042138,D10_batch_2_Sample
CODEX_2291,23567.15625,4320.769231,741.9038462,416,24.13306008,22.57933082,0.35301351,0.910284464,0.666666667,0.035412675,D10_batch_2_Sample
CODEX_2292,17980.29167,6104.5,743.9166667,96,11.59980843,10.77032961,0.371352339,0.905660377,0.8,-7.98E-18,D10_batch_2_Sample
CODEX_2293,15510.22297,6128.959459,744.9594595,296,20.28179852,19.05472493,0.342552254,0.967320261,0.913580247,-0.785398163,D10_batch_2_Sample
CODEX_2294,30443.88959,1807.555838,746.6319797,788,33.90180019,29.71581592,0.481354162,0.952841596,0.820833333,1.180978528,D10_batch_2_Sample
CODEX_2295,20570.95,2626.27931,746.1,580,28.39129568,26.18400206,0.38658313,0.946166395,0.796703297,-1.466721557,D10_batch_2_Sample
CODEX_2296,27816.65234,3956.28125,747.171875,512,26.46810297,24.87873076,0.341308282,0.948148148,0.75739645,-1.507541271,D10_batch_2_Sample
CODEX_2297,35637.925,4523.4,745.45,160,17.88916143,11.78888897,0.752146289,0.935672515,0.833333333,-1.275017963,D10_batch_2_Sample
CODEX_2298,16866.34036,4592.76506,747.5240964,664,34.28025424,24.86242962,0.688464862,0.936530324,0.737777778,0.938541537,D10_batch_2_Sample
CODEX_2299,25414.75488,5673.367188,745.71875,1024,40.2766117,32.46916535,0.591705315,0.961502347,0.8,-1.448243399,D10_batch_2_Sample
CODEX_2300,8759.217213,5785.254098,746.1393443,244,18.60519717,16.86332606,0.422469426,0.960629921,0.847222222,0.231450299,D10_batch_2_Sample
CODEX_2301,32651.90981,6151.044304,745.4240506,632,29.26292462,27.72949031,0.319465077,0.941877794,0.806122449,-1.391465926,D10_batch_2_Sample
CODEX_2302,12699.68095,1077.757143,748.5952381,420,25.12355283,21.44992418,0.520638048,0.945945946,0.795454545,-0.922026669,D10_batch_2_Sample
CODEX_2303,50322.08333,1942.9,745.4333333,60,11.03773802,7.57653582,0.727204325,0.882352941,0.75,0.531848911,D10_batch_2_Sample
CODEX_2304,25366.81842,3725.262105,749.1189474,1900,57.13167489,42.53476415,0.667617928,0.965447154,0.807823129,-1.54114111,D10_batch_2_Sample
CODEX_2305,12753.60586,4033.418919,748.8063063,444,24.59761572,23.23672809,0.328010714,0.919254658,0.711538462,-0.581244433,D10_batch_2_Sample
CODEX_2306,19890.34155,4299.65493,748.2042254,568,28.40838535,25.85925358,0.414018794,0.916129032,0.728205128,0.112124243,D10_batch_2_Sample
CODEX_2307,29221.0679,5034.882716,748.7839506,648,31.29895906,26.49855974,0.532185927,0.941860465,0.778846154,-1.544582868,D10_batch_2_Sample
CODEX_2308,24030.27557,6547.818182,751.0227273,352,27.39479255,16.92461806,0.786331967,0.902564103,0.666666667,-0.89663834,D10_batch_2_Sample
CODEX_2309,11392.38822,398.7477341,750.6450151,1324,48.36347118,35.07963371,0.688397906,0.949103943,0.757437071,1.153764375,D10_batch_2_Sample
CODEX_2310,28031.9878,1555.719512,751.7195122,328,21.13788206,19.96678224,0.32823209,0.918767507,0.745454545,-0.173507065,D10_batch_2_Sample
CODEX_2311,8415.872066,2863.420188,751.4201878,852,35.91937774,30.5713681,0.524986202,0.934210526,0.659442724,1.129678062,D10_batch_2_Sample
CODEX_2312,18365.13235,4157.708556,751.3877005,748,31.74772752,30.31522662,0.296996293,0.922318126,0.73046875,0.55942969,D10_batch_2_Sample
CODEX_2313,16915.64571,4226.157143,751.2657143,700,31.25577164,28.95707119,0.376405128,0.92226614,0.729166667,0.351999119,D10_batch_2_Sample
CODEX_2314,14744.96835,4657.943038,749.3860759,316,20.60714113,19.70022383,0.293398778,0.943283582,0.79,1.395548013,D10_batch_2_Sample
CODEX_2315,14771.08463,5487.947205,750.1273292,1288,45.58331905,36.15107885,0.609121481,0.955489614,0.770334928,-1.037750307,D10_batch_2_Sample
CODEX_2316,17726.79274,1381.474359,752.2777778,468,31.65344353,19.02568839,0.799202247,0.908737864,0.73125,-0.026224336,D10_batch_2_Sample
